nbfc_id,nbfc_name,layer,region,quarter,period_end,sector,loan_outstanding_cr,gnpa_pct,nnpa_pct,crar_pct,roa_pct
  NBFC033 ,MiddleFin 33 Ltd,Middle Layer,East,FY25Q4,31-03-2025,Wholesale/Corporate,10630.53,3.087,0.648,28.43,NA
NBFC045,BaseFin 45 Ltd,BL,West,FY23Q2,30/09/2022,Retail (Gold),2658.86,1.58,0.569,28.65,1.51
NBFC023,MiddleFin 23 Ltd,Middle Layer,East,FY24Q2,2023-09-30,MSME,29182.26,4.234,1.27,25.77,3.076
NBFC049,BaseFin 49 Ltd,Base Layer,Central,FY25Q2,2024-09-30,Retail (Personal/Unsecured),3296.98,5.163,1.239,25.96,2.477
NBFC039,MiddleFin 39 Ltd,Middle Layer,Central,FY25Q2,30-09-2024,Microfinance,31155.81,6.243,1.498,25.18%,3.485
NBFC034,MiddleFin 34 Ltd,middle layer,Central,FY21Q4,2021-03-31,Wholesale/Corporate,8002.32,6.442,2.899,23.02,1.901
NBFC009,UpperFin 09 Ltd,UPPER LAYER,Central,FY22Q2,2021-09-30,Microfinance,4666.99,12.588,5.287,27.77,1.766
NBFC032,MiddleFin 32 Ltd,Middle  Layer,North,FY23Q2,30-09-2022,Microfinance,12486.4,,3.539,28.35,1.637
NBFC035,MiddleFin 35 Ltd,middle layer,West,FY23Q2,30-09-2022,Wholesale/Corporate,16592.97,5.365,1.931,25.14,1.628
NBFC021,MiddleFin 21 Ltd,Middle Layer,South,FY25Q2,30-09-2024,MSME,22341.08,3.758,0.902,999,2.978
  NBFC017 ,MiddleFin 17 Ltd,middle layer,North,FY24Q4,2024-03-31,Microfinance,32787.11,4.765,1.287,27.85,3.425
NBFC056,BaseFin 56 Ltd,base layer,South,FY23Q2,2022-09-30,Wholesale/Corporate,505.62,5.312,1.912,26.23,1.638
NBFC016,MiddleFin 16 Ltd,ML,South,FY22Q2,2021-09-30,Wholesale/Corporate,12860.15,NA,2.894,26.83,1.256
NBFC059,BaseFin 59 Ltd,Base Layer,Central,FY23Q4,2023-03-31,Infrastructure,414.01,3.084,1.018,25.84,2.843
NBFC015,UpperFin 15 Ltd,Upper Layer,West,FY22Q2,30/09/2021,Infrastructure,12650.65,5.073,2.131,24.21,2.092
NBFC032,MiddleFin 32 Ltd,Middle Layer,North,FY23Q2,30/09/2022,Retail (Housing),14567.47,2.449,0.882,28.35,2.447
NBFC052,BaseFin 52 Ltd,Base Layer,North,FY22Q2,30-09-2021,Infrastructure,249.64,5.276,2.216,28.15,2.027
NBFC054,BaseFin 54 Ltd,BL,Central,FY25Q4,31-03-2025,Retail (Housing),1373.32,1.495,0.314,26.97,3.281
NBFC042,BaseFin 42 Ltd,Base Layer,North,FY23Q2,30-09-2022,Wholesale/Corporate,1073.4,4.925,1.773,26.28,1.604
NBFC012,UpperFin 12 Ltd,upper layer,North,FY22Q2,30-09-2021,Retail (Gold),4201.29,2.022,0.849,28.16,1.718
NBFC010,UpperFin 10 Ltd,Upper Layer,West,FY23Q4,2023-03-31,Wholesale/Corporate,"12,868.27",4.025,1.328,29.68,2.986
NBFC026,MiddleFin 26 Ltd,Middle  Layer,South,FY23Q4,31-03-2023,gold,15258.43,1.209,0.399,27.3,2.938
NBFC008,UpperFin 08 Ltd,  Upper Layer ,East,FY21Q4,31/03/2021,MSME,13502.62,7.415,3.337,25.88,1.385
NBFC036,MiddleFin 36 Ltd,Middle Layer,South,FY22Q4,2022-03-31,Wholesale/Corporate,"9,009.52",6.15,,28.11,2.11
NBFC014,UpperFin 14 Ltd,UL,Central,FY25Q2,30/09/2024,  MSME ,16313.24,3.855,0.925,-,3.438
NBFC033,MiddleFin 33 Ltd,Middle Layer,East,FY22Q4,31/03/2022,Retail (Housing),9398.33,2.82,1.1,29.14%,1.37
NBFC038,MiddleFin 38 Ltd,Middle  Layer,East,FY22Q4,31-03-2022,Retail (Personal/Unsecured),9068.95,9.062,3.534,29.2,1.243
NBFC042,BaseFin 42 Ltd,Base Layer,North,FY22Q2,30-09-2021,housing,1255.09,3.067,1.288,28.08,1.643
NBFC047,BaseFin 47 Ltd,Base Layer,North,FY23Q4,2023-03-31,Microfinance,1656.01,7.066,2.332,-,3.12
NBFC012,UpperFin 12 Ltd,UL,North,FY22Q4,31-03-2022,Retail (Housing),16228.14,2.844,1.109,28.53,1.736
NBFC055,BaseFin 55 Ltd,Base Layer,West,FY23Q2,30/09/2022,  Infrastructure ,213.34,4.149,1.494,25.88,2.498
NBFC052,BaseFin 52 Ltd,Base Layer,North,FY25Q2,30/09/2024,Microfinance,3991.96,6.111,1.467,26.28,2.673
NBFC052,BaseFin 52 Ltd,Base Layer,North,FY24Q4,31/03/2024,Infrastructure,373.62,1.921,0.519,25.91,3.32
NBFC014,UpperFin 14 Ltd,Upper Layer,Central,FY21Q4,2021-03-31,Retail (Personal/Unsecured),8048.7,10.013,4.506,22.2,1.797
NBFC030,MiddleFin 30 Ltd,Middle Layer,West,FY23Q4,31-03-2023,Retail (Housing),21345.56,2.007,0.662,29.4,3.096
NBFC025,MiddleFin 25 Ltd,Middle Layer,West,FY22Q2,30-09-2021,Retail (Housing),9154.74,3.026,1.271,28.26,1.757
NBFC037,MiddleFin 37 Ltd,  Middle Layer ,North,FY24Q2,30-09-2023,Retail (Gold),"14,255.13",1.223,0.367,24.89,3.448
NBFC028,MiddleFin 28 Ltd,Middle Layer,East,FY25Q4,31-03-2025,Retail (Housing),41210.59,1.453,0.305,23.13,2.501
NBFC024,MiddleFin 24 Ltd,Middle Layer,Central,FY22Q2,2021-09-30,Retail (Housing),9295.94,3.058,1.284,29.06,1.936
NBFC004,UpperFin 04 Ltd,Upper Layer,Central,FY22Q2,2021-09-30,MSME,7828.12,7.411,N/A,28.51,1.155
NBFC033,MiddleFin 33 Ltd,middle layer,East,FY23Q4,2023-03-31,  Retail (Personal/Unsecured) ,10772.45,6.112,2.017,25.83,2.458
NBFC026,MiddleFin 26 Ltd,Middle Layer,South,FY23Q2,30/09/2022,Retail (Vehicle),22603.44,4.581,1.649,25.48,2.531
NBFC012,UpperFin 12 Ltd,UL,North,FY24Q2,2023-09-30,Microfinance,3761.51,7.3,2.19,28.51%,3.186
  NBFC057 ,BaseFin 57 Ltd,Base Layer,North,FY25Q4,2025-03-31,  Microfinance ,5091.52,5.515,1.158,23.88,3.188
NBFC012,UpperFin 12 Ltd,Upper Layer,North,FY23Q2,2022-09-30,micro finance,3193.85,8.983,3.234,27.78%,1.724
NBFC049,BaseFin 49 Ltd,Base Layer,Central,FY22Q2,2021-09-30,Retail (Gold),2061.76,2.055,0.863,24.3,1.667
NBFC052,BaseFin 52 Ltd,Base Layer,North,FY23Q2,30-09-2022,Wholesale/Corporate,853.99,5.344,1.924,26.69,2.587
  NBFC038 ,MiddleFin 38 Ltd,Middle Layer,East,FY23Q2,2022-09-30,Retail (Vehicle),11219.09,4.534,1.632,29.18,2.238
NBFC027,MiddleFin 27 Ltd,Middle Layer,North,FY21Q4,2021-03-31,Retail (Personal/Unsecured),15633.46,9.547,4.296,24.35,1.53
NBFC034,MiddleFin 34 Ltd,middle layer,Central,FY24Q4,31/03/2024,Retail (Personal/Unsecured),17710.13,3.972,1.072,25.96,3.561
NBFC013,UpperFin 13 Ltd,Upper Layer,East,FY22Q4,31-03-2022,MFI,"2,861.28",11.208,4.371,27.77,1.797
NBFC043,BaseFin 43 Ltd,Base Layer,East,FY23Q4,31-03-2023,Retail (Vehicle),1978.98,3.758,1.24,24.88%,3.375
NBFC024,MiddleFin 24 Ltd,Middle Layer,Central,FY23Q4,31/03/2023,Retail (Housing),"11,449.11",1.889,0.623,28.65,3.12
NBFC049,BaseFin 49 Ltd,Base Layer,Central,FY24Q4,31-03-2024,Microfinance,3428.61,4.739%,1.28,27.81,3.535
NBFC027,MiddleFin 27 Ltd,Middle Layer,North,FY23Q2,2022-09-30,MSME,"21,519.19",5.828,2.098,27.83,2.528
NBFC003,UpperFin 03 Ltd,Upper Layer,East,FY24Q4,2024-03-31,Retail (Personal/Unsecured),17174.36,3.847%,1.039,23.79,3.511
NBFC007,UpperFin 07 Ltd,UL,North,FY23Q4,2023-03-31,msme,"6,717.28",4.812,7.812,30.12,3.256
NBFC014,UpperFin 14 Ltd,UPPER LAYER,Central,FY22Q2,30/09/2021,MSME,10201.46,7.819,3.284,23.52%,1.793
NBFC021,MiddleFin 21 Ltd,Middle Layer,South,FY25Q4,31-03-2025,Retail (Gold),14857.75,0.96,0.202,NA,2.939
NBFC028,MiddleFin 28 Ltd,Middle Layer,East,FY25Q4,31/03/2025,Retail (Gold),29436.13,0.941,0.198,27.61%,2.784
  NBFC054 ,BaseFin 54 Ltd,Base Layer,Central,FY25Q4,31-03-2025,Microfinance,3433.31,5.946,1.249,27.51,2.572
NBFC008,UpperFin 08 Ltd,UPPER LAYER,East,FY23Q2,2022-09-30,MSME,16262.86,5.732,2.064,25.38%,1.63
NBFC011,UpperFin 11 Ltd,Upper Layer,South,FY21Q4,31/03/2021,Infrastructure,9574.58,4.85,2.182,23.76,2.03
NBFC021,MiddleFin 21 Ltd,  Middle Layer ,South,FY22Q2,2021-09-30,Infrastructure,"6,985.48",5.216,2.191,26.4,1.972
NBFC035,MiddleFin 35 Ltd,Middle Layer,West,FY25Q2,30/09/2024,Retail (Housing),32576.66,-,,24.97,3.257
NBFC037,MiddleFin 37 Ltd,Middle Layer,North,FY22Q2,30/09/2021,Retail (Personal/Unsecured),14860.32,9.933,4.172,25.66,2.01
NBFC006,UpperFin 06 Ltd,  Upper Layer ,South,FY25Q2,30-09-2024,Infrastructure,27660.86,2.575,0.618,24.98,2.494
NBFC021,MiddleFin 21 Ltd,Middle  Layer,South,FY25Q4,2025-03-31,Retail (Vehicle),"23,772.40",2.771,0.582,28.0,2.333
NBFC029,MiddleFin 29 Ltd,Middle Layer,Central,FY25Q2,30/09/2024,Retail (Personal/Unsecured),30860.26,5.166,1.24,24.61,2.427
NBFC037,MiddleFin 37 Ltd,Middle Layer,North,FY22Q4,31-03-2022,Retail (Housing),15654.64,2.906,1.133,28.83,1.874
NBFC029,MiddleFin 29 Ltd,Middle Layer,Central,FY22Q2,30-09-2021,Microfinance,16541.49,12.379,5.199,24.1,1.997
NBFC035,MiddleFin 35 Ltd,Middle Layer,West,FY24Q4,2024-03-31,MSME,34845.23,2.973,0.803,25.82,3.796
NBFC010,UpperFin 10 Ltd,Upper Layer,West,FY24Q2,30-09-2023,Retail (Vehicle),23386.28,3.663,1.099,29.13,3.673
NBFC026,MiddleFin 26 Ltd,ML,South,FY25Q4,31/03/2025,Retail (Personal/Unsecured),29512.5,4.763,1.0,22.79,2.333
NBFC037,MiddleFin 37 Ltd,middle layer,North,FY25Q4,31-03-2025,Retail (Vehicle),28897.96,2.789,0.586,27.34,2.879
NBFC010,UpperFin 10 Ltd,Upper Layer,West,FY24Q2,30/09/2023,MSME,14031.77,4.324,1.297,25.08,2.652
NBFC024,MiddleFin 24 Ltd,Middle  Layer,Central,FY24Q2,30/09/2023,gold,8917.35,1.166,0.35,27.94,2.585
NBFC053,BaseFin 53 Ltd,Base Layer,East,FY23Q2,30/09/2022,micro finance,1449.65,9.415%,NA,27.12%,1.657
NBFC047,BaseFin 47 Ltd,base layer,North,FY25Q4,31-03-2025,Microfinance,2287.87,5.682,1.193,23.92,2.609
NBFC027,MiddleFin 27 Ltd,Middle  Layer,North,FY23Q4,31/03/2023,Retail (Vehicle),23242.4,3.777,1.246,28.59,N/A
NBFC029,MiddleFin 29 Ltd,ML,Central,FY22Q2,30-09-2021,msme,22055.32,7.403,3.109,28.26,1.767
NBFC035,MiddleFin 35 Ltd,Middle Layer,West,FY24Q2,2023-09-30,Retail (Vehicle),31267.37,3.593,1.078,26.41,3.649
NBFC053,BaseFin 53 Ltd,Base Layer,East,FY21Q4,2021-03-31,Retail (Gold),"1,083.25",1.956,0.88,24.48,1.647
NBFC003,UpperFin 03 Ltd,Upper Layer,East,FY23Q2,2022-09-30,M.S.M.E,0,5.638,2.03,28.92%,2.462
NBFC006,UpperFin 06 Ltd,Upper Layer,South,FY23Q2,2022-09-30,Microfinance,5635.64,9.369,3.373,-,2.33
NBFC019,MiddleFin 19 Ltd,Middle Layer,Central,FY24Q2,2023-09-30,Retail (Housing),0,1.9,,24.7,3.28
NBFC006,UpperFin 06 Ltd,Upper Layer,South,FY22Q4,31/03/2022,MSME,15619.09,6.699,2.613,29.53,1.291
NBFC031,MiddleFin 31 Ltd,Middle Layer,South,FY24Q4,2024-03-31,Retail (Housing),25497.84,1.228,0.332,27.78,3.467
NBFC029,MiddleFin 29 Ltd,Middle  Layer,Central,FY21Q4,31/03/2021,Infrastructure,10440.67,4.879,2.196,27.32,1.137
NBFC050,BaseFin 50 Ltd,Base Layer,West,FY22Q4,31/03/2022,Microfinance,"3,283.92",10.737,4.187,27.4,1.378
NBFC017,MiddleFin 17 Ltd,Middle Layer,North,FY24Q4,2024-03-31,Retail (Personal/Unsecured),"38,251.63",4.015%,1.084,25.22,3.373
NBFC047,BaseFin 47 Ltd,base layer,North,FY22Q2,30/09/2021,Retail (Personal/Unsecured),"1,210.12",10.373,4.357,23.32,1.435
NBFC006,UpperFin 06 Ltd,Upper Layer,South,FY22Q4,2022-03-31,Microfinance,5206.36,10.83,4.224,25.35,1.872
NBFC010,UpperFin 10 Ltd,UL,West,FY23Q4,2023-03-31,Microfinance,4289.42,7.266,2.398,28.67,2.471
NBFC050,BaseFin 50 Ltd,base layer,West,FY23Q2,30-09-2022,Retail (Gold),3199.22,1.538,0.554,26.36,2.198
NBFC019,MiddleFin 19 Ltd,  Middle Layer ,Central,FY25Q4,2025-03-31,Retail (Personal/Unsecured),32632.46,4.855,1.02,26.75%,2.315
NBFC036,MiddleFin 36 Ltd,Middle Layer,South,FY25Q2,30/09/2024,Infrastructure,10940.95,2.589,0.621,25.18,2.73
NBFC055,BaseFin 55 Ltd,BL,West,FY21Q4,2021-03-31,Microfinance,1771.32,12.26,5.517,27.45,1.001
NBFC045,BaseFin 45 Ltd,Base Layer,West,FY22Q4,2022-03-31,Microfinance,"2,729.26",11.035,4.304,28.49,2.184
NBFC056,BaseFin 56 Ltd,Base Layer,South,FY24Q4,31/03/2024,Wholesale/Corporate,663.63,2.567,0.693,24.25,3.414
NBFC023,MiddleFin 23 Ltd,Middle Layer,East,FY23Q2,2022-09-30,  Wholesale/Corporate ,15486.44,4.925,1.773,26.92,2.577
NBFC006,UpperFin 06 Ltd,upper layer,South,FY23Q2,2022-09-30,Retail (Vehicle),28178.2,4.6,1.656,28.65,1.559
NBFC027,MiddleFin 27 Ltd,Middle Layer,North,FY23Q2,2022-09-30,Retail (Vehicle),21519.19,4.532,1.632,27.55,1.799
NBFC006,UpperFin 06 Ltd,Upper Layer,South,FY22Q4,31/03/2022,Retail (Personal/Unsecured),13015.91,9.295,3.625,23.74,1.638
NBFC040,MiddleFin 40 Ltd,Middle Layer,West,FY22Q4,31-03-2022,Infrastructure,"6,732.88",4.623,1.803,26.37,1.518
NBFC026,MiddleFin 26 Ltd,Middle Layer,South,FY24Q4,2024-03-31,Retail (Vehicle),29667.02,2.202,0.595,29.4,3.707
NBFC048,BaseFin 48 Ltd,base layer,East,FY23Q2,30-09-2022,Wholesale/Corporate,809.63,5.312,1.912,25.18,2.46
NBFC012,UpperFin 12 Ltd,  Upper Layer ,North,FY22Q4,2022-03-31,M.S.M.E,8851.71,6.789,2.648,24.62,1.375
NBFC003,UpperFin 03 Ltd,Upper Layer,East,FY22Q4,31/03/2022,Wholesale/Corporate,14506.2,5.96,2.324,25.7%,1.475
NBFC050,BaseFin 50 Ltd,Base Layer,West,FY23Q2,30-09-2022,Microfinance,"3,554.69",9.627,3.466,24.46,2.311
NBFC060,BaseFin 60 Ltd,Base Layer,West,FY21Q4,2021-03-31,Retail (Personal/Unsecured),2111.27,9.556,4.3,22.05,1.884
NBFC055,BaseFin 55 Ltd,Base Layer,West,FY23Q4,31/03/2023,Retail (Vehicle),1612.98,3.839,1.267,28.24,3.272
NBFC046,BaseFin 46 Ltd,Base Layer,South,FY23Q4,31-03-2023,GOLD LOAN,3128.93,1.261,null,26.76,3.229
NBFC044,BaseFin 44 Ltd,Base Layer,Central,FY25Q2,2024-09-30,  Wholesale/Corporate ,1469.09,3.48,0.835,28.24,2.739
NBFC034,MiddleFin 34 Ltd,Middle Layer,Central,FY24Q4,2024-03-31,gold,12650.1,0.803,0.217,NA,3.472
NBFC017,MiddleFin 17 Ltd,Middle Layer,North,FY25Q2,2024-09-30,retail (housing),40870.05,1.684,0.404,27.53,3.366
NBFC014,UpperFin 14 Ltd,Upper Layer,Central,FY23Q2,2022-09-30,Retail (Gold),5816.42,1.506,0.542,26.51,2.277
NBFC042,BaseFin 42 Ltd,base layer,North,FY21Q4,31/03/2021,Wholesale/Corporate,891.21,6.261%,2.817,25.16,1.353
NBFC021,MiddleFin 21 Ltd,Middle Layer,South,FY24Q4,31/03/2024,Retail (Personal/Unsecured),18296.03,4.007,1.082,26.62,3.233
NBFC028,MiddleFin 28 Ltd,ML,East,FY24Q2,2023-09-30,Retail (Housing),32526.16,1.932,0.58,29.67,NA
NBFC038,MiddleFin 38 Ltd,Middle Layer,East,FY25Q2,30/09/2024,Infrastructure,7866.51,2.643,0.634,25.61,3.073
NBFC012,UpperFin 12 Ltd,Upper Layer,North,FY21Q4,31-03-2021,Retail (Vehicle),13258.85,5.925,2.666,24.68,1.672
NBFC050,BaseFin 50 Ltd,Base Layer,West,FY22Q2,2021-09-30,Retail (Gold),2805.56,1.931,0.811,29.03,1.876
NBFC050,BaseFin 50 Ltd,BASE LAYER,West,FY23Q2,30/09/2022,housing,1421.87,2.573,0.926,27.97,2.18
NBFC008,UpperFin 08 Ltd,Upper Layer,East,FY22Q2,30-09-2021,Wholesale/Corporate,14261.76,6.331,2.659,26.22,1.264
NBFC036,MiddleFin 36 Ltd,Middle Layer,South,FY22Q4,31/03/2022,Retail (Housing),12613.33,2.918,1.138,25.93,1.362
NBFC016,MiddleFin 16 Ltd,Middle Layer,South,FY24Q4,31-03-2024,Retail (Vehicle),30795.61,2.264,0.611,25.21,3.008
NBFC046,BaseFin 46 Ltd,Base Layer,South,FY24Q2,30-09-2023,Retail (Vehicle),2653.65,3.461,1.038,27.63,2.582
NBFC010,UpperFin 10 Ltd,Upper Layer,West,FY21Q4,31/03/2021,Retail (Vehicle),16816.48,5.819,2.619,24.28,1.59
NBFC056,BaseFin 56 Ltd,BL,South,FY23Q2,30-09-2022,Retail (Vehicle),1179.78,4.671,1.682,26.03,2.514
NBFC052,BaseFin 52 Ltd,Base Layer,North,FY25Q4,31-03-2025,Infrastructure,424.77,2.38,0.5,24.73,3.164
NBFC016,MiddleFin 16 Ltd,middle layer,South,FY23Q4,2023-03-31,Retail (Personal/Unsecured),22174.45,6.186,2.041,29.07%,3.405
NBFC056,BaseFin 56 Ltd,Base Layer,South,FY22Q2,2021-09-30,Infrastructure,147.8,5.111,2.147,27.11%,2.038
  NBFC044 ,BaseFin 44 Ltd,Base Layer,Central,FY23Q4,2023-03-31,MSME,2640.13,4.599,1.518,29.93,3.478
NBFC040,MiddleFin 40 Ltd,Middle Layer,West,FY21Q4,31-03-2021,Wholesale/Corporate,7563.82,6.745,3.035,23.41,1.871
NBFC005,UpperFin 05 Ltd,Upper Layer,West,FY22Q2,2021-09-30,Wholesale/Corporate,8637.25,6.421,2.697,23.53,1.336
NBFC011,UpperFin 11 Ltd,Upper Layer,South,FY25Q4,2025-03-31,Infrastructure,"17,207.67",2.385,0.501,24.56,2.915
NBFC050,BaseFin 50 Ltd,Base Layer,West,FY22Q2,30-09-2021,Infrastructure,311.73,4.943,NA,28.86,1.053
  NBFC010 ,UpperFin 10 Ltd,Upper Layer,West,FY22Q2,30-09-2021,Retail (Personal/Unsecured),8706.83,10.348,4.346,24.95%,NA
NBFC044,BaseFin 44 Ltd,Base Layer,Central,FY22Q2,2021-09-30,Retail (Housing),1224.92,3.073,1.291,25.02,1.303
NBFC046,BaseFin 46 Ltd,Base Layer,South,FY24Q4,31/03/2024,Infrastructure,422.47,1.948,0.526,25.53%,2.728
  NBFC042 ,BaseFin 42 Ltd,Base Layer,North,FY22Q4,2022-03-31,Retail (Gold),2974.91,1.891,0.737,29.45,1.556
NBFC025,MiddleFin 25 Ltd,ML,West,FY24Q4,31/03/2024,Infrastructure,7829.45,1.891%,0.511,28.08,3.767
NBFC050,BaseFin 50 Ltd,Base Layer,West,FY25Q4,31/03/2025,Retail (Vehicle),3712.98,2.939,0.617,24.86,2.598
NBFC047,BaseFin 47 Ltd,Base Layer,North,FY25Q4,31-03-2025,Wholesale/Corporate,686.36,3.313,0.696,25.6,2.694
NBFC018,MiddleFin 18 Ltd,Middle Layer,East,FY21Q4,31/03/2021,GOLD LOAN,14939.71,2.058,0.926,22.48,1.279
NBFC021,MiddleFin 21 Ltd,middle layer,South,FY21Q4,31/03/2021,Retail (Personal/Unsecured),11573.88,9.992%,4.496,27.58,1.565
NBFC019,MiddleFin 19 Ltd,Middle Layer,Central,FY25Q2,30/09/2024,Wholesale/Corporate,-100,3.473,0.834,27.42,2.435
NBFC023,MiddleFin 23 Ltd,middle layer,East,FY23Q2,30/09/2022,gold,15486.44,1.523,0.548,28.65%,2.073
NBFC046,BaseFin 46 Ltd,Base Layer,South,FY25Q2,30/09/2024,  Infrastructure ,451.39,2.746,0.659,26.59,2.887
NBFC036,MiddleFin 36 Ltd,Middle Layer,South,FY22Q4,31-03-2022,MSME,14415.23,6.554,2.556,null,2.184
NBFC012,UpperFin 12 Ltd,Upper Layer,North,FY22Q2,2021-09-30,Retail (Housing),15404.72,3.015,1.266,24.05,1.046
NBFC044,BaseFin 44 Ltd,Base Layer,Central,FY23Q2,30-09-2022,Wholesale/Corporate,"1,047.60",5.304,1.909,29.67%,2.25
NBFC011,UpperFin 11 Ltd,upper layer,South,FY22Q4,31-03-2022,MSME,9131.52,7.023,2.739,27.48%,1.642
NBFC001,UpperFin 01 Ltd,Upper Layer,South,FY22Q4,31-03-2022,Retail (Vehicle),21323.0,5.547,2.163,28.77,1.3
NBFC060,BaseFin 60 Ltd,BL,West,FY24Q2,30/09/2023,  Wholesale/Corporate ,998.27,3.874,1.162,29.69,3.098
NBFC039,MiddleFin 39 Ltd,ML,Central,FY23Q2,30-09-2022,Infrastructure,14811.3,3.993%,1.437,24.5,2.486
NBFC030,MiddleFin 30 Ltd,Middle Layer,West,FY25Q2,30/09/2024,Retail (Personal/Unsecured),27714.49,5.111,1.227,28.58,3.496
NBFC050,BaseFin 50 Ltd,Base Layer,West,FY25Q4,31-03-2025,Retail (Housing),2121.7,1.468,0.308,24.81,2.352
NBFC059,BaseFin 59 Ltd,Base Layer,Central,FY25Q2,30-09-2024,Infrastructure,537.53,2.629,0.631,26.55,3.483
NBFC009,UpperFin 09 Ltd,Upper Layer,Central,FY23Q2,30-09-2022,Retail (Vehicle),26609.14,4.866,1.752,28.98,2.398
NBFC037,MiddleFin 37 Ltd,Middle Layer,North,FY25Q2,30-09-2024,Retail (Gold),16973.77,1.095,0.263,23.9,2.863
NBFC008,UpperFin 08 Ltd,UPPER LAYER,East,FY25Q4,2025-03-31,Wholesale/Corporate,24267.23,3.289,0.691,N/A,3.034
NBFC011,UpperFin 11 Ltd,Upper Layer,South,FY22Q4,31/03/2022,Retail (Personal/Unsecured),7609.6,9.348,3.646,24.94,1.856
NBFC017,MiddleFin 17 Ltd,Middle Layer,North,FY24Q4,2024-03-31,gold,27322.59,0.743,0.201,26.42,2.703
NBFC013,UpperFin 13 Ltd,Upper Layer,East,FY22Q4,31-03-2022,Retail (Personal/Unsecured),"7,153.21",9.058,3.533,23.97,1.734
NBFC036,MiddleFin 36 Ltd,Middle Layer,South,FY24Q2,30/09/2023,Retail (Housing),"16,079.99",1.801%,0.54,24.78,3.692
NBFC052,BaseFin 52 Ltd,Base Layer,North,FY24Q4,31-03-2024,Retail (Gold),3362.58,0.791,0.214,27.11,3.771
NBFC042,BaseFin 42 Ltd,Base Layer,North,FY25Q2,2024-09-30,Retail (Gold),4515.82,1.045,0.251,26.26,3.078
NBFC002,UpperFin 02 Ltd,Upper Layer,North,FY22Q2,30/09/2021,Infrastructure,17595.64,5.005,2.102,23.11,1.072
NBFC022,MiddleFin 22 Ltd,ML,North,FY22Q2,30/09/2021,Wholesale/Corporate,8059.27,6.458,2.712,28.36%,1.369
NBFC019,MiddleFin 19 Ltd,Middle Layer,Central,FY23Q4,2023-03-31,  Retail (Vehicle) ,26994.39,3.526,1.164,27.22,3.004
NBFC011,UpperFin 11 Ltd,Upper Layer,South,FY24Q4,2024-03-31,Microfinance,4324.44,4.837,1.306,24.89,3.839
NBFC010,UpperFin 10 Ltd,Upper Layer,West,FY25Q4,31-03-2025,MSME,17778.23,3.649,0.766,25.72,3.349
NBFC018,MiddleFin 18 Ltd,Middle  Layer,East,FY21Q4,31-03-2021,housing,20915.6,3.039,1.368,25.88,1.604
NBFC019,MiddleFin 19 Ltd,Middle Layer,Central,FY25Q4,31-03-2025,Retail (Gold),23308.9,0.957,0.201,25.43,2.226
NBFC008,UpperFin 08 Ltd,Upper Layer,East,FY23Q4,31/03/2023,Retail (Vehicle),29275.26,3.595,1.186,26.69,3.253
NBFC018,MiddleFin 18 Ltd,Middle  Layer,East,FY23Q2,30/09/2022,MSME,28789.96,5.828,2.098,28.6,2.299
NBFC028,MiddleFin 28 Ltd,Middle Layer,East,FY22Q2,2021-09-30,Retail (Housing),24219.31,3.072,1.29,23.59,1.684
NBFC018,MiddleFin 18 Ltd,Middle Layer,East,FY22Q4,31-03-2022,Retail (Housing),23272.35,2.969%,1.158,29.32,1.229
NBFC060,BaseFin 60 Ltd,Base Layer,West,FY25Q2,30-09-2024,MSME,2773.52,4.01,0.962,23.69,2.801
NBFC054,BaseFin 54 Ltd,Base Layer,Central,FY25Q4,2025-03-31,Infrastructure,343.33,-5,0.508,28.52,3.003
NBFC007,UpperFin 07 Ltd,Upper Layer,North,FY24Q2,2023-09-30,msme,"7,324.63",4.396,N/A,25.83,2.804
NBFC013,UpperFin 13 Ltd,Upper Layer,East,FY24Q2,30/09/2023,Retail (Vehicle),"18,238.41",3.5,1.05,28.41,3.676
NBFC055,BaseFin 55 Ltd,Base Layer,West,FY22Q4,2022-03-31,Retail (Vehicle),1379.64,5.242,NA,24.88,1.455
NBFC021,MiddleFin 21 Ltd,Middle Layer,South,FY23Q4,31-03-2023,Retail (Personal/Unsecured),15056.11,6.058,1.999,27.26%,3.297
NBFC039,MiddleFin 39 Ltd,Middle Layer,Central,FY22Q4,2022-03-31,Retail (Gold),17103.87,1.889,0.737,26.26,2.194
NBFC057,BaseFin 57 Ltd,  Base Layer ,North,FY23Q4,31/03/2023,Wholesale/Corporate,1105.61,3.908,1.29,28.53,2.741
NBFC056,BaseFin 56 Ltd,Base Layer,South,FY23Q4,31-03-2023,MSME,"1,274.25",4.456,1.47,29.06,2.553
NBFC017,MiddleFin 17 Ltd,Middle  Layer,North,FY21Q4,31/03/2021,Wholesale/Corporate,17283.98,6.592,2.966,22.4,1.175
NBFC027,MiddleFin 27 Ltd,middle layer,North,FY22Q4,2022-03-31,Retail (Housing),17395.03,2.976,1.161,25.39,1.366
NBFC031,MiddleFin 31 Ltd,Middle  Layer,South,FY25Q2,30-09-2024,Retail (Vehicle),31135.12,3.167,0.76,28.98,3.175
NBFC022,MiddleFin 22 Ltd,Middle Layer,North,FY24Q2,30-09-2023,Infrastructure,8658.78,3.058,0.917,26.08,3.209
NBFC027,MiddleFin 27 Ltd,Middle Layer,North,FY23Q4,31/03/2023,Wholesale/Corporate,14526.5,3.917,1.293,27.85,3.421
